NEED_2_TEST,ID,SENSOR_TYPE,D_STATE,D_TRIGGER,D_SLEEP_TIME_1,R_GW_SIREN_1,R_SYSTEM_STATE_1,R_EVENT,D_SLEEP_TIME_2,IS_KEYFOB,D_STATE_2,R_GW_SIREN_2,R_SYSTEM_STATE_2,R_EVENT_2,R_CLIP_FILE
N,386,DWS,STAY_ARM,OFFLINE,60,SOUND,ALARM,NO_CHK,140,NOTHING,NOTHING,SOUND,ALARM,NO_CHK,N
N,387,DWS,STAY_ARM,OFFLINE,60,SOUND,ALARM,NO_CHK,250,Y,AWAY_ARM,NO_SOUND,ALARM,20006,N
N,388,DWS,STAY_ARM,OFFLINE,60,SOUND,ALARM,NO_CHK,250,Y,STAY_ARM,NO_SOUND,ALARM,20008,N
N,389,DWS,STAY_ARM,OFFLINE,60,SOUND,ALARM,NO_CHK,250,Y,DISARM,NO_SOUND,DISARM,20002,N
N,390,DWS,STAY_ARM,OFFLINE,60,SOUND,ALARM,NO_CHK,250,N,AWAY_ARM,NO_SOUND,ALARM,20006,N
N,391,DWS,STAY_ARM,OFFLINE,60,SOUND,ALARM,NO_CHK,250,N,STAY_ARM,NO_SOUND,ALARM,20008,N
N,392,DWS,STAY_ARM,OFFLINE,60,SOUND,ALARM,NO_CHK,250,N,DISARM,NO_SOUND,DISARM,20002,N
N,393,DWS,STAY_ARM,OFFLINE,60,SOUND,ALARM,NO_CHK,250,N,DISARM_PIN_FAIL,NO_SOUND,ALARM,NO_CHK,N
N,394,DWS,STAY_ARM,OFFLINE,60,SOUND,ALARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,ALARM,NO_CHK,N
N,395,DWS,STAY_ARM,OFFLINE,10,SOUND,ALARM,NO_CHK,10,Y,AWAY_ARM,SOUND,ALARM,20006,N
N,396,DWS,STAY_ARM,OFFLINE,10,SOUND,ALARM,NO_CHK,10,Y,STAY_ARM,SOUND,ALARM,20008,N
N,397,DWS,STAY_ARM,OFFLINE,10,SOUND,ALARM,NO_CHK,10,Y,DISARM,NO_SOUND,DISARM,20002,N
N,398,DWS,STAY_ARM,OFFLINE,10,SOUND,ALARM,NO_CHK,10,N,AWAY_ARM,SOUND,ALARM,20006,N
N,399,DWS,STAY_ARM,OFFLINE,10,SOUND,ALARM,NO_CHK,10,N,STAY_ARM,SOUND,ALARM,20008,N
N,400,DWS,STAY_ARM,OFFLINE,10,SOUND,ALARM,NO_CHK,10,N,DISARM,NO_SOUND,DISARM,20002,N
N,401,DWS,STAY_ARM,OFFLINE,10,SOUND,ALARM,NO_CHK,10,N,DISARM_PIN_FAIL,SOUND,ALARM,NO_CHK,N
N,402,DWS,STAY_ARM,OFFLINE,10,SOUND,ALARM,NO_CHK,10,NOTHING,NOTHING,SOUND,ALARM,NO_CHK,N
N,403,DWS,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,140,Y,AWAY_ARM,NO_SOUND,AWAY_ARM,20006,N
N,404,DWS,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,140,Y,STAY_ARM,NO_SOUND,AWAY_ARM,20008,N
N,405,DWS,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,140,Y,DISARM,NO_SOUND,DISARM,20002,N
N,406,DWS,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,AWAY_ARM,NO_SOUND,AWAY_ARM,20006,N
N,407,DWS,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,STAY_ARM,NO_SOUND,AWAY_ARM,20008,N
N,408,DWS,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,DISARM,NO_SOUND,DISARM,20002,N
N,409,DWS,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,140,N,DISARM_PIN_FAIL,NO_SOUND,AWAY_ARM,NO_CHK,N
N,410,DWS,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,140,NOTHING,NOTHING,NO_SOUND,AWAY_ARM,NO_CHK,N
N,411,DWS,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,AWAY_ARM,NO_SOUND,AWAY_ARM,20006,N
N,412,DWS,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,STAY_ARM,NO_SOUND,AWAY_ARM,20008,N
N,413,DWS,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,Y,DISARM,NO_SOUND,DISARM,20002,N
N,414,DWS,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,AWAY_ARM,NO_SOUND,AWAY_ARM,20006,N
N,415,DWS,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,STAY_ARM,NO_SOUND,AWAY_ARM,20008,N
N,416,DWS,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,DISARM,NO_SOUND,DISARM,20002,N
N,417,DWS,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,N,DISARM_PIN_FAIL,NO_SOUND,AWAY_ARM,NO_CHK,N
N,418,DWS,STAY_ARM,LOW_BATTERY,60,NO_SOUND,STAY_ARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,AWAY_ARM,NO_CHK,N
N,419,DWS,STAY_ARM,LOW_BATTERY,10,NO_SOUND,STAY_ARM,NO_CHK,10,Y,AWAY_ARM,NO_SOUND,AWAY_ARM,20006,N
N,420,DWS,STAY_ARM,LOW_BATTERY,10,NO_SOUND,STAY_ARM,NO_CHK,10,Y,STAY_ARM,NO_SOUND,AWAY_ARM,20008,N
N,421,DWS,STAY_ARM,LOW_BATTERY,10,NO_SOUND,STAY_ARM,NO_CHK,10,Y,DISARM,NO_SOUND,DISARM,20002,N
N,422,DWS,STAY_ARM,LOW_BATTERY,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,AWAY_ARM,NO_SOUND,AWAY_ARM,20006,N
N,423,DWS,STAY_ARM,LOW_BATTERY,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,STAY_ARM,NO_SOUND,AWAY_ARM,20008,N
N,424,DWS,STAY_ARM,LOW_BATTERY,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,DISARM,NO_SOUND,DISARM,20002,N
N,425,DWS,STAY_ARM,LOW_BATTERY,10,NO_SOUND,STAY_ARM,NO_CHK,10,N,DISARM_PIN_FAIL,NO_SOUND,AWAY_ARM,NO_CHK,N
N,426,DWS,STAY_ARM,LOW_BATTERY,10,NO_SOUND,STAY_ARM,NO_CHK,10,NOTHING,NOTHING,NO_SOUND,AWAY_ARM,NO_CHK,N
,427,DWS,STAY_ARM,OPEN,60,SOUND,ALARM,NO_CHK,140,Y,AWAY_ARM,SOUND,ALARM,NO_CHK,Y
,428,DWS,STAY_ARM,OPEN,60,SOUND,ALARM,NO_CHK,140,Y,STAY_ARM,SOUND,ALARM,NO_CHK,Y
,429,DWS,STAY_ARM,OPEN,60,SOUND,ALARM,NO_CHK,140,Y,DISARM,NO_SOUND,DISARM,NO_CHK,Y
,430,DWS,STAY_ARM,OPEN,60,SOUND,ALARM,NO_CHK,140,N,AWAY_ARM,SOUND,ALARM,NO_CHK,Y
,431,DWS,STAY_ARM,OPEN,60,SOUND,ALARM,NO_CHK,140,N,STAY_ARM,SOUND,ALARM,NO_CHK,Y
,432,DWS,STAY_ARM,OPEN,60,SOUND,ALARM,NO_CHK,140,N,DISARM,NO_SOUND,DISARM,NO_CHK,Y
,433,DWS,STAY_ARM,OPEN,60,SOUND,ALARM,NO_CHK,140,N,DISARM_PIN_FAIL,SOUND,ALARM,NO_CHK,Y
,434,DWS,STAY_ARM,OPEN,60,SOUND,ALARM,NO_CHK,140,NOTHING,NOTHING,SOUND,ALARM,NO_CHK,Y
,435,DWS,STAY_ARM,OPEN,60,SOUND,ALARM,NO_CHK,250,Y,AWAY_ARM,NO_SOUND,ALARM,NO_CHK,Y
,436,DWS,STAY_ARM,OPEN,60,SOUND,ALARM,NO_CHK,250,Y,STAY_ARM,NO_SOUND,ALARM,NO_CHK,Y
,437,DWS,STAY_ARM,OPEN,60,SOUND,ALARM,NO_CHK,250,Y,DISARM,NO_SOUND,DISARM,NO_CHK,Y
,438,DWS,STAY_ARM,OPEN,60,SOUND,ALARM,NO_CHK,250,N,AWAY_ARM,NO_SOUND,ALARM,NO_CHK,Y
,439,DWS,STAY_ARM,OPEN,60,SOUND,ALARM,NO_CHK,250,N,STAY_ARM,NO_SOUND,ALARM,NO_CHK,Y
,440,DWS,STAY_ARM,OPEN,60,SOUND,ALARM,NO_CHK,250,N,DISARM,NO_SOUND,DISARM,NO_CHK,Y
,441,DWS,STAY_ARM,OPEN,60,SOUND,ALARM,NO_CHK,250,N,DISARM_PIN_FAIL,NO_SOUND,ALARM,NO_CHK,Y
,442,DWS,STAY_ARM,OPEN,60,SOUND,ALARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,ALARM,NO_CHK,Y
,443,DWS,STAY_ARM,OPEN,5,SOUND,ALARM,NO_CHK,5,Y,AWAY_ARM,NO_SOUND,ENTER_DELAY,NO_CHK,Y
,444,DWS,STAY_ARM,OPEN,5,SOUND,ALARM,NO_CHK,5,Y,STAY_ARM,NO_SOUND,ENTER_DELAY,NO_CHK,Y
,445,DWS,STAY_ARM,OPEN,5,SOUND,ALARM,NO_CHK,5,Y,DISARM,NO_SOUND,DISARM,NO_CHK,Y
,446,DWS,STAY_ARM,OPEN,5,SOUND,ALARM,NO_CHK,5,N,AWAY_ARM,NO_SOUND,ENTER_DELAY,NO_CHK,Y
,447,DWS,STAY_ARM,OPEN,5,SOUND,ALARM,NO_CHK,5,N,STAY_ARM,NO_SOUND,ENTER_DELAY,NO_CHK,Y
,448,DWS,STAY_ARM,OPEN,5,SOUND,ALARM,NO_CHK,5,N,DISARM,NO_SOUND,DISARM,NO_CHK,Y
,449,DWS,STAY_ARM,OPEN,5,SOUND,ALARM,NO_CHK,5,N,DISARM_PIN_FAIL,NO_SOUND,ENTER_DELAY,NO_CHK,Y
,450,DWS,STAY_ARM,OPEN,5,SOUND,ALARM,NO_CHK,5,NOTHING,NOTHING,NO_SOUND,ENTER_DELAY,NO_CHK,Y
,451,DWS,STAY_ARM,OPEN_CLOSE,60,SOUND,ALARM,NO_CHK,140,Y,AWAY_ARM,SOUND,ALARM,NO_CHK,Y
,452,DWS,STAY_ARM,OPEN_CLOSE,60,SOUND,ALARM,NO_CHK,140,Y,STAY_ARM,SOUND,ALARM,NO_CHK,Y
,453,DWS,STAY_ARM,OPEN_CLOSE,60,SOUND,ALARM,NO_CHK,140,Y,DISARM,NO_SOUND,DISARM,NO_CHK,Y
,454,DWS,STAY_ARM,OPEN_CLOSE,60,SOUND,ALARM,NO_CHK,140,N,AWAY_ARM,SOUND,ALARM,NO_CHK,Y
,455,DWS,STAY_ARM,OPEN_CLOSE,60,SOUND,ALARM,NO_CHK,140,N,STAY_ARM,SOUND,ALARM,NO_CHK,Y
,456,DWS,STAY_ARM,OPEN_CLOSE,60,SOUND,ALARM,NO_CHK,140,N,DISARM,NO_SOUND,DISARM,NO_CHK,Y
,457,DWS,STAY_ARM,OPEN_CLOSE,60,SOUND,ALARM,NO_CHK,140,N,DISARM_PIN_FAIL,SOUND,ALARM,NO_CHK,Y
,458,DWS,STAY_ARM,OPEN_CLOSE,60,SOUND,ALARM,NO_CHK,140,NOTHING,NOTHING,SOUND,ALARM,NO_CHK,Y
,459,DWS,STAY_ARM,OPEN_CLOSE,60,SOUND,ALARM,NO_CHK,250,Y,AWAY_ARM,NO_SOUND,ALARM,NO_CHK,Y
,460,DWS,STAY_ARM,OPEN_CLOSE,60,SOUND,ALARM,NO_CHK,250,Y,STAY_ARM,NO_SOUND,ALARM,NO_CHK,Y
,461,DWS,STAY_ARM,OPEN_CLOSE,60,SOUND,ALARM,NO_CHK,250,Y,DISARM,NO_SOUND,DISARM,NO_CHK,Y
,462,DWS,STAY_ARM,OPEN_CLOSE,60,SOUND,ALARM,NO_CHK,250,N,AWAY_ARM,NO_SOUND,ALARM,NO_CHK,Y
,463,DWS,STAY_ARM,OPEN_CLOSE,60,SOUND,ALARM,NO_CHK,250,N,STAY_ARM,NO_SOUND,ALARM,NO_CHK,Y
,464,DWS,STAY_ARM,OPEN_CLOSE,60,SOUND,ALARM,NO_CHK,250,N,DISARM,NO_SOUND,DISARM,NO_CHK,Y
,465,DWS,STAY_ARM,OPEN_CLOSE,60,SOUND,ALARM,NO_CHK,250,N,DISARM_PIN_FAIL,NO_SOUND,ALARM,NO_CHK,Y
,466,DWS,STAY_ARM,OPEN_CLOSE,60,SOUND,ALARM,NO_CHK,250,NOTHING,NOTHING,NO_SOUND,ALARM,NO_CHK,Y
,467,DWS,STAY_ARM,OPEN_CLOSE,5,SOUND,ALARM,NO_CHK,5,Y,AWAY_ARM,NO_SOUND,ENTER_DELAY,NO_CHK,Y
,468,DWS,STAY_ARM,OPEN_CLOSE,5,SOUND,ALARM,NO_CHK,5,Y,STAY_ARM,NO_SOUND,ENTER_DELAY,NO_CHK,Y
,469,DWS,STAY_ARM,OPEN_CLOSE,5,SOUND,ALARM,NO_CHK,5,Y,DISARM,NO_SOUND,DISARM,NO_CHK,Y
,470,DWS,STAY_ARM,OPEN_CLOSE,5,SOUND,ALARM,NO_CHK,5,N,AWAY_ARM,NO_SOUND,ENTER_DELAY,NO_CHK,Y
,471,DWS,STAY_ARM,OPEN_CLOSE,5,SOUND,ALARM,NO_CHK,5,N,STAY_ARM,NO_SOUND,ENTER_DELAY,NO_CHK,Y
,472,DWS,STAY_ARM,OPEN_CLOSE,5,SOUND,ALARM,NO_CHK,5,N,DISARM,NO_SOUND,DISARM,NO_CHK,Y
,473,DWS,STAY_ARM,OPEN_CLOSE,5,SOUND,ALARM,NO_CHK,5,N,DISARM_PIN_FAIL,NO_SOUND,ENTER_DELAY,NO_CHK,Y
,474,DWS,STAY_ARM,OPEN_CLOSE,5,SOUND,ALARM,NO_CHK,5,NOTHING,NOTHING,NO_SOUND,ENTER_DELAY,NO_CHK,Y
